Time,Source User,Target User,Computer,Auth Type,Logon Type,Orientation,Status
2026-03-31T11:04:51.784Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-31T11:08:48.388Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-31T11:08:48.444Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:13:20.605Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:18:32.106Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:19:47.821Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:25:54.124Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:25:57.207Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:25:57.251Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:25:57.279Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:34:51.979Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:34:52.106Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:52:05.679Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T20:52:14.585Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:00:43.904Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:06:45.347Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:11:51.180Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:15:31.787Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:19:42.222Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:24:03.938Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:24:19.757Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:24:49.459Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:24:49.889Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:24:49.889Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:26:29.503Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:33:27.815Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:33:59.289Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:35:17.714Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:52:24.601Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:52:24.680Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:53:07.271Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:54:19.732Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T21:54:57.136Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T22:00:43.634Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T22:06:45.310Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T22:10:53.653Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T22:10:59.699Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T22:11:08.904Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T22:14:23.985Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T22:16:25.099Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T22:18:15.152Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T22:18:15.353Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T23:00:43.483Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T23:06:45.454Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T23:10:56.000Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-25T23:19:42.571Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:00:43.409Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:06:45.357Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:10:19.404Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:10:48.690Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:10:49.657Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:13:03.958Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:18:04.281Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:18:05.115Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:18:09.129Z,DESKTOP-C332RF6$,UMFD-66,DESKTOP-C332RF6,Negotiate,2,LogOn,Success
2026-03-26T00:18:09.165Z,DESKTOP-C332RF6$,DWM-66,DESKTOP-C332RF6,Negotiate,2,LogOn,Success
2026-03-26T00:18:09.165Z,DESKTOP-C332RF6$,DWM-66,DESKTOP-C332RF6,Negotiate,2,LogOn,Success
2026-03-26T00:18:09.261Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:18:18.607Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T00:18:18.994Z,,UMFD-65,DESKTOP-C332RF6,,2,LogOff,LogOff
2026-03-26T00:18:20.401Z,,DWM-65,DESKTOP-C332RF6,,2,LogOff,LogOff
2026-03-26T00:18:20.401Z,,DWM-65,DESKTOP-C332RF6,,2,LogOff,LogOff
2026-03-26T00:18:20.617Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T09:51:06.625Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T09:51:08.906Z,DESKTOP-C332RF6$,PC,DESKTOP-C332RF6,Negotiate,2,LogOn,Success
2026-03-26T09:51:08.906Z,DESKTOP-C332RF6$,PC,DESKTOP-C332RF6,Negotiate,2,LogOn,Success
2026-03-26T09:51:11.322Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T09:51:18.892Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T09:52:53.667Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T09:54:07.514Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T09:56:06.641Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T09:57:06.268Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T09:57:06.315Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T09:58:49.884Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:06:10.458Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:06:12.995Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:06:38.179Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:10:57.955Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:10:58.034Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:10:59.015Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:21:13.054Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:21:19.229Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:23:26.804Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:26:19.275Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:33:15.920Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:36:20.643Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:52:27.800Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:52:47.112Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T10:56:58.253Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:08:24.889Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:08:24.943Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:09:29.534Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:19:41.038Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:21:02.170Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:21:03.140Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:21:15.929Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:33:25.059Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:33:44.518Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:33:45.260Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:33:46.245Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:35:23.928Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:35:35.775Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:35:56.990Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:35:57.971Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:36:23.968Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:51:10.267Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:51:10.309Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:51:13.846Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:51:16.045Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:51:24.036Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T11:57:06.593Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:01:16.422Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:11:34.639Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:15:31.090Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:32:16.150Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:32:23.044Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:41:23.296Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:41:26.060Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:48:06.207Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:48:06.575Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:48:13.932Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:48:14.405Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:51:51.444Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T12:54:17.874Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:06:45.308Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:07:50.540Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:12:48.094Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:17:42.149Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:26:19.619Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:26:25.577Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:27:30.140Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:33:35.734Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:34:22.748Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:37:24.883Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:37:30.170Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:49:25.128Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T13:52:28.257Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:05:12.896Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:06:41.646Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:07:45.793Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:07:51.153Z,DESKTOP-C332RF6$,PC,DESKTOP-C332RF6,Negotiate,2,LogOn,Success
2026-03-26T14:07:51.153Z,DESKTOP-C332RF6$,PC,DESKTOP-C332RF6,Negotiate,2,LogOn,Success
2026-03-26T14:07:51.154Z,,PC,DESKTOP-C332RF6,,2,LogOff,LogOff
2026-03-26T14:07:51.154Z,,PC,DESKTOP-C332RF6,,2,LogOff,LogOff
2026-03-26T14:07:55.080Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:08:06.661Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:08:06.959Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:08:08.200Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:09:41.692Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:10:53.348Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:26:05.484Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T14:28:57.136Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T15:11:30.227Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T15:11:36.849Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:05:29.379Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:05:55.193Z,DESKTOP-C332RF6$,PC,DESKTOP-C332RF6,Negotiate,2,LogOn,Success
2026-03-26T16:05:55.193Z,DESKTOP-C332RF6$,PC,DESKTOP-C332RF6,Negotiate,2,LogOn,Success
2026-03-26T16:05:55.194Z,,PC,DESKTOP-C332RF6,,2,LogOff,LogOff
2026-03-26T16:05:55.194Z,,PC,DESKTOP-C332RF6,,2,LogOff,LogOff
2026-03-26T16:07:14.786Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:09:55.869Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:15:28.212Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:15:28.906Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:22:36.104Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:28:27.322Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:31:35.594Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:36:06.922Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:36:32.855Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:48:00.767Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:48:01.421Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:48:01.509Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:48:02.486Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:48:20.251Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:48:22.376Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:51:32.970Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:54:09.060Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:54:09.138Z,DESKTOP-C332RF6$,F2198F72-C3E7-47CB-B4EE-F445483AC7D0,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:54:10.272Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:54:10.304Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:56:31.967Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:58:09.184Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T16:58:09.402Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:03:26.979Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:06:33.032Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:25:17.143Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:25:17.206Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:25:17.739Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:27:52.081Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:28:12.605Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:28:13.586Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:33:17.291Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:33:27.160Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:51:15.094Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:51:21.586Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:51:38.027Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:51:38.684Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:51:39.249Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:51:42.392Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:51:42.559Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:51:46.197Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:51:50.310Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T17:52:05.935Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T18:00:46.311Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T18:08:17.344Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T18:08:17.455Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T18:08:17.935Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T18:08:18.902Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T18:08:18.949Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T18:08:19.241Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
2026-03-26T18:08:21.927Z,DESKTOP-C332RF6$,SYSTEM,DESKTOP-C332RF6,Negotiate,5,LogOn,Success
