Time,User,Computer,Process Name,Start/End
2026-03-30T09:24:07.609Z,PC,DESKTOP-C332RF6,C:\Program Files\ASUS\ROG Live Service\FileOperator.exe,Start
2026-03-30T09:24:29.833Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:24:45.228Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\ClipUp.exe,Start
2026-03-30T09:24:45.255Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\ClipUp.exe,Start
2026-03-30T09:24:59.849Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:25:01.654Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSystemAnalysis\AsusSystemAnalysis.exe,Start
2026-03-30T09:25:29.859Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:25:33.402Z,PC,DESKTOP-C332RF6,C:\Windows\System32\svchost.exe,Start
2026-03-30T09:25:59.874Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:26:01.573Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSoftwareManager\AsusUpdateChecker.exe,Start
2026-03-30T09:26:18.020Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T09:26:18.035Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T09:26:18.068Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T09:26:18.085Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T09:26:18.125Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T09:26:18.140Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T09:26:29.884Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:26:39.749Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSoftwareManager\AsusUpdateChecker.exe,Start
2026-03-30T09:26:59.888Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:27:03.276Z,PC,DESKTOP-C332RF6,C:\Program Files\Mozilla Firefox\pingsender.exe,Start
2026-03-30T09:27:03.382Z,PC,DESKTOP-C332RF6,C:\Windows\System32\dllhost.exe,Start
2026-03-30T09:27:03.507Z,PC,DESKTOP-C332RF6,C:\Windows\System32\dllhost.exe,Start
2026-03-30T09:27:03.593Z,PC,DESKTOP-C332RF6,C:\Windows\System32\dllhost.exe,Start
2026-03-30T09:27:03.693Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\dllhost.exe,Start
2026-03-30T09:27:29.895Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:27:36.475Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSoftwareManager\AsusUpdateChecker.exe,Start
2026-03-30T09:27:59.903Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:28:00.792Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSoftwareManager\AsusUpdateChecker.exe,Start
2026-03-30T09:28:02.011Z,PC,DESKTOP-C332RF6,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.84\msedgewebview2.exe,Start
2026-03-30T09:28:02.056Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\svchost.exe,Start
2026-03-30T09:28:05.764Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSOptimization\AsusHotkey.exe,Start
2026-03-30T09:28:29.909Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:28:59.924Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:29:29.929Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:29:56.816Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSoftwareManager\AsusUpdateChecker.exe,Start
2026-03-30T09:29:59.942Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
